"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        3569,      -9.004106354,      -6.362113931,      -9.248142954,      -8.938970983
          0,           0,        3570,      -9.004118133,      -6.362142196,      -9.248351484,      -8.938912194
          0,           0,        3571,      -9.004129917,      -6.362170428,      -9.248559344,      -8.938853446
          0,           0,        3572,      -9.004141703,      -6.362198625,      -9.248766888,      -8.938794736
          0,           0,        3573,      -9.004153486,      -6.362226788,      -9.248974235,      -8.938736067
          0,           0,        3574,      -9.004165261,      -6.362254917,      -9.249181399,      -8.938677438
          0,           0,        3575,       -9.00417702,      -6.362283013,      -9.249388375,      -8.938618854
          0,           0,        3576,      -9.004188759,      -6.362311074,      -9.249595161,       -8.93856032
          0,           0,        3577,      -9.004200471,      -6.362339102,      -9.249801683,      -8.938501826
          0,           0,        3578,      -9.004212151,      -6.362367096,      -9.250007981,      -8.938443372
          0,           0,        3579,      -9.004223795,      -6.362395056,        -9.2502141,      -8.938384958
          0,           0,        3580,      -9.004235397,      -6.362422983,      -9.250420061,      -8.938326584
          0,           0,        3581,      -9.004246954,      -6.362450876,      -9.250625866,       -8.93826825
          0,           0,        3582,      -9.004258465,      -6.362478735,       -9.25083152,      -8.938209957
          0,           0,        3583,      -9.004269926,      -6.362506561,      -9.251036994,      -8.938151705
          0,           0,        3584,      -9.004281338,      -6.362534353,      -9.251241839,      -8.938093493
          0,           0,        3585,      -9.004292707,      -6.362562112,      -9.251446075,      -8.938035322
          0,           0,        3586,      -9.004304039,      -6.362589837,      -9.251650513,      -8.937977192
          0,           0,        3587,      -9.004315339,      -6.362617529,      -9.251855281,      -8.937919103
          0,           0,        3588,      -9.004326607,      -6.362645187,      -9.252060213,      -8.937861075
          0,           0,        3589,      -9.004337847,      -6.362672811,       -9.25226517,      -8.937803123
          0,           0,        3590,      -9.004349066,      -6.362700402,       -9.25247008,      -8.937745234
          0,           0,        3591,       -9.00436027,      -6.362727959,      -9.252674918,      -8.937687397
          0,           0,        3592,      -9.004371467,      -6.362755482,      -9.252879697,       -8.93762961
          0,           0,        3593,      -9.004382664,      -6.362782972,      -9.253084464,      -8.937571868
          0,           0,        3594,      -9.004393869,      -6.362810427,      -9.253289309,      -8.937514171
          0,           0,        3595,      -9.004405087,      -6.362837849,      -9.253494185,      -8.937456517
          0,           0,        3596,      -9.004416326,      -6.362865237,      -9.253698489,      -8.937398906
          0,           0,        3597,      -9.004427596,      -6.362892592,      -9.253902153,      -8.937341336
          0,           0,        3598,      -9.004438905,      -6.362919912,      -9.254105434,      -8.937283809
          0,           0,        3599,       -9.00445026,      -6.362947199,      -9.254308421,      -8.937226324
          0,           0,        3600,      -9.004461667,      -6.362974452,      -9.254511163,      -8.937168881
          0,           0,        3601,      -9.004473131,      -6.363001671,        -9.2547137,      -8.937111479
          0,           0,        3602,      -9.004484659,      -6.363028856,      -9.254916054,      -8.937054117
          0,           0,        3603,      -9.004496255,      -6.363056008,      -9.255118237,      -8.936996795
          0,           0,        3604,      -9.004507926,      -6.363083126,      -9.255320257,      -8.936939517
          0,           0,        3605,      -9.004519676,      -6.363110211,       -9.25552205,      -8.936882281
          0,           0,        3606,       -9.00453151,      -6.363137262,      -9.255723679,      -8.936825091
          0,           0,        3607,      -9.004543432,       -6.36316428,      -9.255925172,      -8.936767952
          0,           0,        3608,      -9.004555446,      -6.363191264,      -9.256126533,      -8.936710863
          0,           0,        3609,      -9.004567554,      -6.363218215,       -9.25632776,      -8.936653825
          0,           0,        3610,      -9.004579761,      -6.363245133,      -9.256528849,      -8.936596826
          0,           0,        3611,      -9.004592068,      -6.363272018,      -9.256729795,       -8.93653987
          0,           0,        3612,      -9.004604477,       -6.36329887,      -9.256930571,      -8.936482954
          0,           0,        3613,       -9.00461699,      -6.363325688,      -9.257130901,      -8.936425784
          0,           0,        3614,       -9.00462961,      -6.363352473,      -9.257330564,      -8.936368393
          0,           0,        3615,      -9.004642341,      -6.363379226,      -9.257530146,      -8.936311044
          0,           0,        3616,      -9.004655186,      -6.363405945,      -9.257729924,      -8.936253738
          0,           0,        3617,      -9.004668143,      -6.363432631,      -9.257929838,      -8.936196474
          0,           0,        3618,      -9.004681216,      -6.363459284,      -9.258129774,      -8.936139262
          0,           0,        3619,      -9.004694404,      -6.363485904,      -9.258329662,      -8.936082121
          0,           0,        3620,      -9.004707708,      -6.363512492,      -9.258529471,      -8.936025037
          0,           0,        3621,      -9.004721129,      -6.363539047,      -9.258729186,      -8.935968005
          0,           0,        3622,      -9.004734667,      -6.363565569,      -9.258928801,      -8.935911025
          0,           0,        3623,      -9.004748321,      -6.363592058,      -9.259128311,      -8.935854088
          0,           0,        3624,       -9.00476209,      -6.363618515,      -9.259327715,      -8.935797194
          0,           0,        3625,      -9.004775973,      -6.363644939,      -9.259527012,       -8.93574034
          0,           0,        3626,      -9.004789967,       -6.36367133,      -9.259726194,      -8.935683524
          0,           0,        3627,       -9.00480407,      -6.363697689,      -9.259925228,      -8.935626741
          0,           0,        3628,       -9.00481828,      -6.363724016,       -9.26012407,      -8.935569996
          0,           0,        3629,      -9.004832593,       -6.36375031,      -9.260322758,      -8.935513291
          0,           0,        3630,      -9.004847004,      -6.363776572,       -9.26052136,      -8.935456626
          0,           0,        3631,      -9.004861512,      -6.363802801,      -9.260719909,      -8.935399999
          0,           0,        3632,      -9.004876114,      -6.363828999,      -9.260918408,       -8.93534344
          0,           0,        3633,      -9.004890806,      -6.363855165,      -9.261116851,      -8.935286943
          0,           0,        3634,      -9.004905586,        -6.3638813,      -9.261315227,      -8.935230488
          0,           0,        3635,       -9.00492045,      -6.363907402,      -9.261513528,      -8.935174075
          0,           0,        3636,      -9.004935396,      -6.363933473,      -9.261711742,       -8.93511771
          0,           0,        3637,      -9.004950421,      -6.363959513,      -9.261909859,       -8.93506139
          0,           0,        3638,      -9.004965522,      -6.363985521,      -9.262107865,      -8.935005114
          0,           0,        3639,      -9.004980697,      -6.364011498,      -9.262305754,       -8.93494888
          0,           0,        3640,      -9.004995944,      -6.364037444,      -9.262503518,      -8.934892688
          0,           0,        3641,      -9.005011259,      -6.364063358,      -9.262701155,      -8.934836535
          0,           0,        3642,       -9.00502664,      -6.364089241,       -9.26289866,      -8.934780427
          0,           0,        3643,      -9.005042086,      -6.364115094,      -9.263096035,      -8.934724377
          0,           0,        3644,      -9.005057594,      -6.364140915,      -9.263293282,      -8.934668361
          0,           0,        3645,      -9.005073162,      -6.364166706,      -9.263490405,      -8.934612379
          0,           0,        3646,      -9.005088789,      -6.364192466,      -9.263687405,      -8.934556429
          0,           0,        3647,      -9.005104472,      -6.364218195,      -9.263884289,      -8.934500514
          0,           0,        3648,       -9.00512021,      -6.364243894,      -9.264081058,      -8.934444629
          0,           0,        3649,      -9.005136002,      -6.364269562,      -9.264277716,      -8.934388598
          0,           0,        3650,      -9.005151844,      -6.364295199,      -9.264474262,       -8.93433244
          0,           0,        3651,      -9.005167737,      -6.364320806,      -9.264670699,      -8.934276086
          0,           0,        3652,      -9.005183678,      -6.364346383,      -9.264867024,      -8.934219765
          0,           0,        3653,      -9.005199665,      -6.364371929,      -9.265063235,      -8.934163478
          0,           0,        3654,      -9.005215697,      -6.364397445,      -9.265259328,      -8.934107225
          0,           0,        3655,      -9.005231773,      -6.364422931,      -9.265455297,      -8.934051005
          0,           0,        3656,      -9.005247891,      -6.364448387,      -9.265651138,      -8.933994818
          0,           0,        3657,       -9.00526405,      -6.364473813,      -9.265846843,      -8.933938664
          0,           0,        3658,      -9.005280247,      -6.364499209,      -9.266042405,      -8.933882545
          0,           0,        3659,      -9.005296481,      -6.364524574,      -9.266237813,       -8.93382646
          0,           0,        3660,      -9.005312752,      -6.364549911,      -9.266433062,      -8.933770409
          0,           0,        3661,      -9.005329056,      -6.364575217,      -9.266628143,      -8.933714393
          0,           0,        3662,      -9.005345394,      -6.364600493,      -9.266823048,      -8.933658411
          0,           0,        3663,      -9.005361762,       -6.36462574,      -9.267017772,      -8.933602463
          0,           0,        3664,       -9.00537816,      -6.364650958,      -9.267212304,      -8.933546549
          0,           0,        3665,      -9.005394587,      -6.364676145,      -9.267406642,      -8.933490686
          0,           0,        3666,       -9.00541104,      -6.364701304,      -9.267600781,      -8.933434884
          0,           0,        3667,      -9.005427518,      -6.364726433,      -9.267794718,      -8.933379117
          0,           0,        3668,       -9.00544402,      -6.364751532,      -9.267988449,      -8.933323381
          0,           0,        3669,      -9.005460544,      -6.364776602,      -9.268181974,      -8.933267675
          0,           0,        3670,      -9.005477089,      -6.364801643,       -9.26837529,         -8.933212
          0,           0,        3671,      -9.005493654,      -6.364826655,      -9.268568396,      -8.933156353
          0,           0,        3672,      -9.005510236,      -6.364851637,       -9.26876129,       -8.93310073
          0,           0,        3673,      -9.005526834,      -6.364876591,      -9.268953973,      -8.933045139
          0,           0,        3674,      -9.005543446,      -6.364901515,      -9.269146443,      -8.932989583
          0,           0,        3675,      -9.005560072,      -6.364926411,      -9.269338699,      -8.932934063
          0,           0,        3676,      -9.005576709,      -6.364951277,      -9.269530739,      -8.932878576
          0,           0,        3677,      -9.005593355,      -6.364976115,      -9.269722564,      -8.932823125
          0,           0,        3678,      -9.005610009,      -6.365000924,      -9.269914173,      -8.932767706
          0,           0,        3679,      -9.005626669,      -6.365025704,      -9.270105567,      -8.932712317
          0,           0,        3680,      -9.005643334,      -6.365050455,      -9.270296745,      -8.932656962
          0,           0,        3681,      -9.005660001,      -6.365075177,      -9.270487709,      -8.932601641
          0,           0,        3682,      -9.005676668,      -6.365099871,       -9.27067846,      -8.932546353
          0,           0,        3683,      -9.005693334,      -6.365124536,         -9.270869,      -8.932491099
          0,           0,        3684,      -9.005709997,      -6.365149173,      -9.271059338,      -8.932435878
          0,           0,        3685,      -9.005726655,      -6.365173781,      -9.271249477,       -8.93238072
          0,           0,        3686,      -9.005743306,      -6.365198361,       -9.27143943,      -8.932325615
          0,           0,        3687,      -9.005759949,      -6.365222913,      -9.271629217,      -8.932270514
          0,           0,        3688,      -9.005776581,      -6.365247436,      -9.271818863,      -8.932215447
          0,           0,        3689,      -9.005793202,      -6.365271931,      -9.272008383,      -8.932160418
          0,           0,        3690,       -9.00580981,      -6.365296398,      -9.272197677,      -8.932105429
          0,           0,        3691,      -9.005826404,      -6.365320837,      -9.272386564,      -8.932050527
          0,           0,        3692,      -9.005842982,      -6.365345247,      -9.272575072,      -8.931995673
          0,           0,        3693,      -9.005859543,      -6.365369629,      -9.272763313,      -8.931940854
          0,           0,        3694,      -9.005876086,      -6.365393984,       -9.27295134,      -8.931886069
          0,           0,        3695,       -9.00589261,       -6.36541831,       -9.27313917,      -8.931831314
          0,           0,        3696,      -9.005909115,      -6.365442608,      -9.273326815,      -8.931776591
          0,           0,        3697,        -9.0059256,      -6.365466878,      -9.273514285,      -8.931721897
          0,           0,        3698,      -9.005942066,       -6.36549112,      -9.273701599,      -8.931667233
          0,           0,        3699,      -9.005958511,      -6.365515335,      -9.273888779,        -8.9316126
          0,           0,        3700,      -9.005974937,      -6.365539521,      -9.274075867,      -8.931557997
          0,           0,        3701,      -9.005991342,      -6.365563679,      -9.274262909,      -8.931503424
          0,           0,        3702,      -9.006007725,       -6.36558781,      -9.274449797,      -8.931448881
          0,           0,        3703,      -9.006024087,      -6.365611913,      -9.274636103,      -8.931394378
          0,           0,        3704,      -9.006040427,      -6.365635988,       -9.27482185,       -8.93133991
          0,           0,        3705,      -9.006056746,      -6.365660035,      -9.275007252,      -8.931285472
          0,           0,        3706,      -9.006073042,      -6.365684055,      -9.275192407,      -8.931231066
          0,           0,        3707,      -9.006089316,      -6.365708047,      -9.275377332,      -8.931176691
          0,           0,        3708,      -9.006105568,      -6.365732011,      -9.275562022,      -8.931122359
          0,           0,        3709,      -9.006121798,      -6.365755949,      -9.275746478,      -8.931068072
          0,           0,        3710,      -9.006138007,      -6.365779859,      -9.275930702,      -8.931013828
          0,           0,        3711,      -9.006154194,      -6.365803741,      -9.276114696,      -8.930959625
          0,           0,        3712,       -9.00617036,      -6.365827596,      -9.276298458,       -8.93090546
          0,           0,        3713,      -9.006186505,      -6.365851424,      -9.276481943,      -8.930851333
          0,           0,        3714,      -9.006202629,      -6.365875225,      -9.276665102,      -8.930797242
          0,           0,        3715,      -9.006218732,      -6.365898998,      -9.276847839,      -8.930743189
          0,           0,        3716,      -9.006234813,      -6.365922744,      -9.277030245,      -8.930689171
          0,           0,        3717,       -9.00625087,      -6.365946463,      -9.277212498,      -8.930635188
          0,           0,        3718,      -9.006266903,      -6.365970155,      -9.277394648,       -8.93058124
          0,           0,        3719,      -9.006282911,      -6.365993819,      -9.277576669,      -8.930527324
          0,           0,        3720,       -9.00629889,      -6.366017456,      -9.277758527,      -8.930473489
          0,           0,        3721,      -9.006314839,      -6.366041067,        -9.2779402,      -8.930419705
          0,           0,        3722,      -9.006330755,       -6.36606465,      -9.278121632,      -8.930365961
          0,           0,        3723,      -9.006346636,      -6.366088205,      -9.278302588,      -8.930312253
          0,           0,        3724,      -9.006362479,      -6.366111734,      -9.278483079,      -8.930258579
          0,           0,        3725,      -9.006378282,      -6.366135236,      -9.278663483,      -8.930204937
          0,           0,        3726,      -9.006394042,       -6.36615871,       -9.27884394,      -8.930151328
          0,           0,        3727,      -9.006409755,      -6.366182158,      -9.279024414,      -8.930097751
          0,           0,        3728,       -9.00642542,      -6.366205578,      -9.279204845,      -8.930044133
          0,           0,        3729,      -9.006441032,      -6.366228971,      -9.279385195,      -8.929990515
          0,           0,        3730,       -9.00645659,      -6.366252338,      -9.279565446,       -8.92993693
          0,           0,        3731,       -9.00647209,      -6.366275677,      -9.279745589,      -8.929883378
          0,           0,        3732,       -9.00648753,       -6.36629899,      -9.279925617,      -8.929829859
          0,           0,        3733,      -9.006502905,      -6.366322275,      -9.280105528,      -8.929776374
          0,           0,        3734,      -9.006518215,      -6.366345534,      -9.280285324,      -8.929722928
          0,           0,        3735,      -9.006533456,      -6.366368767,      -9.280465002,       -8.92966952
          0,           0,        3736,      -9.006548627,      -6.366391972,      -9.280644567,      -8.929616152
          0,           0,        3737,      -9.006563726,      -6.366415152,      -9.280824023,      -8.929562822
          0,           0,        3738,      -9.006578751,      -6.366438304,      -9.281003372,       -8.92950953
          0,           0,        3739,      -9.006593702,      -6.366461431,      -9.281182615,      -8.929456278
          0,           0,        3740,      -9.006608579,      -6.366484531,      -9.281361754,      -8.929403063
          0,           0,        3741,      -9.006623382,      -6.366507604,      -9.281540789,      -8.929349886
          0,           0,        3742,      -9.006638112,      -6.366530651,      -9.281719723,      -8.929296746
          0,           0,        3743,      -9.006652771,      -6.366553672,      -9.281898558,      -8.929243643
          0,           0,        3744,      -9.006667361,      -6.366576667,        -9.2820773,      -8.929190578
          0,           0,        3745,      -9.006681886,      -6.366599636,       -9.28225595,      -8.929137548
          0,           0,        3746,      -9.006696349,      -6.366622579,      -9.282434509,      -8.929084555
          0,           0,        3747,      -9.006710754,      -6.366645495,      -9.282612977,      -8.929031597
          0,           0,        3748,      -9.006725106,      -6.366668386,       -9.28279135,      -8.928978676
          0,           0,        3749,       -9.00673941,       -6.36669125,      -9.282969624,      -8.928925805
          0,           0,        3750,       -9.00675367,      -6.366714089,      -9.283147793,      -8.928872989
          0,           0,        3751,      -9.006767892,      -6.366736903,      -9.283325851,      -8.928820222
          0,           0,        3752,      -9.006782082,       -6.36675969,      -9.283503793,      -8.928767502
          0,           0,        3753,      -9.006796245,      -6.366782453,      -9.283681608,      -8.928714863
          0,           0,        3754,      -9.006810388,      -6.366805189,      -9.283859291,      -8.928662296
          0,           0,        3755,      -9.006824515,      -6.366827901,      -9.284036835,      -8.928609785
          0,           0,        3756,      -9.006838633,      -6.366850586,      -9.284214237,      -8.928557321
          0,           0,        3757,      -9.006852748,      -6.366873247,      -9.284391491,      -8.928504924
          0,           0,        3758,      -9.006866865,      -6.366895882,      -9.284568592,      -8.928452609
          0,           0,        3759,       -9.00688099,      -6.366918491,      -9.284745537,      -8.928400332
          0,           0,        3760,      -9.006895127,      -6.366941075,      -9.284922319,      -8.928348091
          0,           0,        3761,      -9.006909282,      -6.366963634,       -9.28509893,      -8.928295887
          0,           0,        3762,       -9.00692346,      -6.366986167,       -9.28527536,      -8.928243718
          0,           0,        3763,      -9.006937663,      -6.367008675,      -9.285451609,      -8.928191585
          0,           0,        3764,      -9.006951897,      -6.367031158,      -9.285627682,      -8.928139378
          0,           0,        3765,      -9.006966165,      -6.367053616,      -9.285803592,      -8.928086951
          0,           0,        3766,      -9.006980471,      -6.367076049,      -9.285979351,      -8.928034456
          0,           0,        3767,      -9.006994817,      -6.367098456,      -9.286154967,      -8.927981996
          0,           0,        3768,      -9.007009207,      -6.367120839,      -9.286330444,       -8.92792957
          0,           0,        3769,      -9.007023644,      -6.367143196,      -9.286505787,      -8.927877179
          0,           0,        3770,      -9.007038128,      -6.367165528,      -9.286680993,      -8.927824821
          0,           0,        3771,      -9.007052663,      -6.367187836,      -9.286856063,      -8.927772498
          0,           0,        3772,      -9.007067248,      -6.367210118,      -9.287030992,       -8.92772021
          0,           0,        3773,      -9.007081884,      -6.367232376,      -9.287205781,      -8.927667955
          0,           0,        3774,      -9.007096573,      -6.367254609,       -9.28738043,      -8.927615736
          0,           0,        3775,      -9.007111312,      -6.367276818,      -9.287554944,      -8.927563551
          0,           0,        3776,      -9.007126103,      -6.367299001,      -9.287729332,      -8.927511401
          0,           0,        3777,      -9.007140943,       -6.36732116,      -9.287903608,      -8.927459285
          0,           0,        3778,      -9.007155833,      -6.367343294,      -9.288077802,      -8.927407198
          0,           0,        3779,      -9.007170768,      -6.367365404,      -9.288251978,      -8.927355135
          0,           0,        3780,      -9.007185746,      -6.367387489,       -9.28842626,      -8.927303107
          0,           0,        3781,      -9.007200762,       -6.36740955,      -9.288600747,      -8.927251114
          0,           0,        3782,      -9.007215807,      -6.367431587,      -9.288774628,      -8.927199156
          0,           0,        3783,      -9.007230881,      -6.367453599,      -9.288947703,      -8.927147232
          0,           0,        3784,      -9.007245983,      -6.367475587,      -9.289120432,      -8.927095344
          0,           0,        3785,      -9.007261112,      -6.367497551,      -9.289293044,      -8.927043491
          0,           0,        3786,      -9.007276262,      -6.367519491,      -9.289465596,      -8.926991672
          0,           0,        3787,      -9.007291427,      -6.367541408,      -9.289638093,      -8.926939889
          0,           0,        3788,      -9.007306603,        -6.3675633,      -9.289810535,      -8.926888141
          0,           0,        3789,      -9.007321783,      -6.367585168,      -9.289982853,      -8.926836428
          0,           0,        3790,      -9.007336962,      -6.367607012,      -9.290155092,      -8.926784716
          0,           0,        3791,      -9.007352134,      -6.367628833,      -9.290327344,      -8.926732981
          0,           0,        3792,      -9.007367294,       -6.36765063,      -9.290499634,      -8.926681238
          0,           0,        3793,      -9.007382433,      -6.367672404,      -9.290671626,      -8.926629568
          0,           0,        3794,      -9.007397549,      -6.367694154,      -9.290843401,      -8.926577861
          0,           0,        3795,      -9.007412641,      -6.367715881,      -9.291014977,      -8.926526185
          0,           0,        3796,      -9.007427712,      -6.367737584,      -9.291185769,      -8.926474551
          0,           0,        3797,      -9.007442766,      -6.367759264,       -9.29135638,      -8.926422958
          0,           0,        3798,      -9.007457806,      -6.367780921,      -9.291527403,      -8.926371402
          0,           0,        3799,      -9.007472833,      -6.367802553,      -9.291698796,      -8.926319882
          0,           0,        3800,      -9.007487845,      -6.367824163,      -9.291870377,        -8.9262684
          0,           0,        3801,      -9.007502845,      -6.367845748,      -9.292042004,      -8.926216952
          0,           0,        3802,      -9.007517835,      -6.367867311,      -9.292213578,      -8.926165541
          0,           0,        3803,      -9.007532819,      -6.367888849,      -9.292384839,      -8.926114164
          0,           0,        3804,      -9.007547804,      -6.367910364,      -9.292556097,      -8.926062822
          0,           0,        3805,      -9.007562798,      -6.367931855,      -9.292727453,      -8.926011515
          0,           0,        3806,      -9.007577805,      -6.367953323,      -9.292898814,      -8.925960243
          0,           0,        3807,      -9.007592829,      -6.367974766,      -9.293070113,      -8.925909007
          0,           0,        3808,      -9.007607873,      -6.367996186,      -9.293241307,      -8.925857806
          0,           0,        3809,      -9.007622944,      -6.368017582,      -9.293412373,       -8.92580664
          0,           0,        3810,      -9.007638048,      -6.368038955,      -9.293583294,       -8.92575551
          0,           0,        3811,      -9.007653189,      -6.368060303,      -9.293754058,      -8.925704416
          0,           0,        3812,      -9.007668374,      -6.368081627,      -9.293924668,      -8.925653356
          0,           0,        3813,       -9.00768361,      -6.368102927,      -9.294095122,      -8.925602331
          0,           0,        3814,      -9.007698901,      -6.368124204,      -9.294265422,      -8.925551342
          0,           0,        3815,      -9.007714254,      -6.368145456,      -9.294435564,      -8.925500388
          0,           0,        3816,      -9.007729674,      -6.368166684,      -9.294605547,      -8.925449321
          0,           0,        3817,      -9.007745166,      -6.368187888,      -9.294775369,      -8.925398032
          0,           0,        3818,      -9.007760735,      -6.368209068,      -9.294945028,      -8.925346499
          0,           0,        3819,      -9.007776387,      -6.368230224,      -9.295114522,      -8.925294928
          0,           0,        3820,      -9.007792126,      -6.368251356,      -9.295283851,      -8.925243377
          0,           0,        3821,      -9.007807956,      -6.368272464,      -9.295453016,      -8.925191868
          0,           0,        3822,      -9.007823881,      -6.368293548,       -9.29562202,      -8.925140398
          0,           0,        3823,      -9.007839905,      -6.368314609,      -9.295790866,      -8.925088969
          0,           0,        3824,       -9.00785603,      -6.368335645,      -9.295959556,      -8.925037578
          0,           0,        3825,       -9.00787226,      -6.368356657,      -9.296128093,      -8.924986226
          0,           0,        3826,      -9.007888597,      -6.368377646,      -9.296296481,      -8.924934908
          0,           0,        3827,      -9.007905044,       -6.36839861,      -9.296464725,      -8.924883623
          0,           0,        3828,      -9.007921602,      -6.368419551,      -9.296632829,       -8.92483238
          0,           0,        3829,      -9.007938273,      -6.368440469,      -9.296800797,      -8.924781183
          0,           0,        3830,      -9.007955058,      -6.368461362,      -9.296968633,       -8.92473003
          0,           0,        3831,      -9.007971958,      -6.368482232,      -9.297136343,      -8.924678918
          0,           0,        3832,      -9.007988973,      -6.368503079,      -9.297303928,      -8.924627826
          0,           0,        3833,      -9.008006104,      -6.368523902,      -9.297471394,      -8.924576765
          0,           0,        3834,      -9.008023351,      -6.368544701,      -9.297638743,       -8.92452574
          0,           0,        3835,      -9.008040713,      -6.368565477,      -9.297805976,       -8.92447475
          0,           0,        3836,      -9.008058191,       -6.36858623,      -9.297973097,      -8.924423795
          0,           0,        3837,      -9.008075783,      -6.368606959,      -9.298140106,      -8.924372873
          0,           0,        3838,      -9.008093488,      -6.368627665,      -9.298307005,      -8.924321984
          0,           0,        3839,      -9.008111307,      -6.368648347,      -9.298473794,       -8.92427113
          0,           0,        3840,      -9.008129237,      -6.368669007,      -9.298640477,      -8.924220341
          0,           0,        3841,      -9.008147276,      -6.368689643,      -9.298807053,      -8.924169604
          0,           0,        3842,      -9.008165424,      -6.368710257,      -9.298973522,      -8.924118913
          0,           0,        3843,      -9.008183679,      -6.368730847,      -9.299139886,      -8.924068263
          0,           0,        3844,      -9.008202039,      -6.368751415,      -9.299306145,      -8.924017649
          0,           0,        3845,      -9.008220502,      -6.368771959,      -9.299472301,      -8.923967071
          0,           0,        3846,      -9.008239066,      -6.368792481,      -9.299638355,      -8.923916526
          0,           0,        3847,      -9.008257729,       -6.36881298,      -9.299804307,      -8.923866012
          0,           0,        3848,      -9.008276488,      -6.368833457,      -9.299970157,       -8.92381553
          0,           0,        3849,      -9.008295341,       -6.36885391,      -9.300135906,      -8.923765098
          0,           0,        3850,      -9.008314285,      -6.368874341,      -9.300301558,      -8.923714699
          0,           0,        3851,      -9.008333319,       -6.36889475,      -9.300467114,      -8.923664327
          0,           0,        3852,      -9.008352439,      -6.368915136,      -9.300632577,      -8.923613984
          0,           0,        3853,      -9.008371643,        -6.3689355,      -9.300797948,       -8.92356367
          0,           0,        3854,      -9.008390928,      -6.368955841,      -9.300963232,      -8.923513382
          0,           0,        3855,      -9.008410292,       -6.36897616,       -9.30112843,      -8.923463085
          0,           0,        3856,      -9.008429732,      -6.368996457,      -9.301293547,      -8.923412777
          0,           0,        3857,      -9.008449244,      -6.369016731,      -9.301458581,      -8.923362494
          0,           0,        3858,      -9.008468827,      -6.369036984,      -9.301623537,      -8.923312237
          0,           0,        3859,      -9.008488477,      -6.369057214,      -9.301788415,      -8.923262006
          0,           0,        3860,      -9.008508192,      -6.369077423,      -9.301953217,      -8.923211802
          0,           0,        3861,      -9.008527969,      -6.369097609,      -9.302117947,      -8.923161625
          0,           0,        3862,      -9.008547804,      -6.369117774,      -9.302282602,      -8.923111433
          0,           0,        3863,      -9.008567696,      -6.369137917,      -9.302447182,      -8.923061251
          0,           0,        3864,       -9.00858764,      -6.369158038,      -9.302611687,      -8.923011068
          0,           0,        3865,      -9.008607635,      -6.369178138,      -9.302776115,      -8.922960913
          0,           0,        3866,      -9.008627677,      -6.369198217,      -9.302940465,      -8.922910788
          0,           0,        3867,      -9.008647764,      -6.369218274,      -9.303104732,      -8.922860691
          0,           0,        3868,      -9.008667893,      -6.369238309,      -9.303268915,      -8.922810623
          0,           0,        3869,       -9.00868806,      -6.369258323,      -9.303433009,      -8.922760582
          0,           0,        3870,      -9.008708264,      -6.369278316,      -9.303597009,      -8.922710568
          0,           0,        3871,      -9.008728501,      -6.369298287,       -9.30376091,      -8.922660581
          0,           0,        3872,      -9.008748769,      -6.369318237,      -9.303924705,      -8.922610623
          0,           0,        3873,      -9.008769066,      -6.369338166,      -9.304088389,      -8.922560707
          0,           0,        3874,      -9.008789388,      -6.369358074,      -9.304251954,      -8.922510846
          0,           0,        3875,      -9.008809732,      -6.369377961,      -9.304415394,      -8.922461012
          0,           0,        3876,      -9.008830097,      -6.369397826,      -9.304578701,      -8.922411203
          0,           0,        3877,       -9.00885048,      -6.369417671,      -9.304741868,      -8.922361416
          0,           0,        3878,      -9.008870879,      -6.369437494,      -9.304904893,      -8.922311652
          0,           0,        3879,       -9.00889129,      -6.369457297,      -9.305067766,       -8.92226191
          0,           0,        3880,      -9.008911711,      -6.369477078,      -9.305230481,      -8.922212193
          0,           0,        3881,      -9.008932141,      -6.369496839,      -9.305393033,      -8.922162499
          0,           0,        3882,      -9.008952576,      -6.369516579,      -9.305555415,      -8.922112829
          0,           0,        3883,      -9.008973014,      -6.369536297,      -9.305717624,      -8.922063184
          0,           0,        3884,      -9.008993454,      -6.369555995,      -9.305879657,      -8.922013562
          0,           0,        3885,      -9.009013893,      -6.369575673,       -9.30604151,      -8.921963965
          0,           0,        3886,      -9.009034329,      -6.369595329,       -9.30620318,      -8.921914397
          0,           0,        3887,      -9.009054759,      -6.369614965,      -9.306364663,      -8.921864882
          0,           0,        3888,      -9.009075183,       -6.36963458,      -9.306525957,      -8.921815389
          0,           0,        3889,      -9.009095597,      -6.369654174,       -9.30668706,       -8.92176592
          0,           0,        3890,      -9.009116001,      -6.369673748,      -9.306847972,      -8.921716476
          0,           0,        3891,      -9.009136392,      -6.369693301,      -9.307008688,      -8.921667055
          0,           0,        3892,      -9.009156769,      -6.369712834,       -9.30716921,      -8.921617658
          0,           0,        3893,      -9.009177129,      -6.369732346,      -9.307329536,      -8.921568286
          0,           0,        3894,      -9.009197471,      -6.369751837,      -9.307489667,      -8.921518937
          0,           0,        3895,      -9.009217794,      -6.369771308,      -9.307649602,      -8.921469612
          0,           0,        3896,      -9.009238096,      -6.369790759,      -9.307809344,      -8.921420313
          0,           0,        3897,      -9.009258376,       -6.36981019,      -9.307968896,      -8.921371045
          0,           0,        3898,      -9.009278631,        -6.3698296,      -9.308128265,      -8.921321651
          0,           0,        3899,      -9.009298862,      -6.369848991,      -9.308287455,      -8.921272199
